dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
50000,2,0.001841,2.607125,2.604,1.315,0.008,100.00
50000,2,0.001825,2.618390,2.616,1.319,0.007,100.00
50000,2,0.001654,2.613199,2.611,1.315,0.007,100.00
50000,2,0.001741,2.613344,2.611,1.315,0.007,100.00
50000,2,0.001683,2.601611,2.600,1.310,0.006,100.00
50000,2,0.001708,2.605767,2.605,1.311,0.006,100.00
50000,2,0.001707,2.607171,2.606,1.312,0.006,100.00
50000,2,0.001850,2.624862,2.624,1.321,0.006,100.00
50000,2,0.001611,2.612169,2.611,1.315,0.006,100.00
50000,2,0.001923,2.679901,2.675,1.362,0.010,100.00
50000,2,0.001875,2.608180,2.605,1.313,0.008,100.00
50000,2,0.001662,2.594294,2.592,1.306,0.007,100.00
50000,2,0.001907,2.617339,2.614,1.319,0.008,100.00
50000,2,0.001734,2.606701,2.605,1.312,0.006,100.00
50000,2,0.002029,2.625241,2.624,1.322,0.006,100.00
50000,2,0.001681,2.604861,2.604,1.311,0.005,100.00
50000,2,0.001787,2.625474,2.621,1.322,0.009,100.00
50000,2,0.001685,2.608915,2.606,1.314,0.007,100.00
50000,2,0.002270,2.632489,2.631,1.371,0.008,100.00
50000,2,0.001753,2.594106,2.592,1.307,0.007,100.00
50000,2,0.001827,2.628633,2.626,1.324,0.007,100.00
50000,2,0.002097,2.636736,2.632,1.329,0.010,100.00
50000,2,0.001952,2.601738,2.601,1.310,0.006,100.00
50000,2,0.001725,2.600735,2.600,1.309,0.006,100.00
50000,2,0.001674,2.604114,2.603,1.310,0.006,100.00
50000,2,0.002631,2.624844,2.624,1.335,0.007,100.00
50000,2,0.001985,2.609014,2.607,1.314,0.007,100.00
50000,2,0.001800,2.593648,2.591,1.306,0.007,100.00
50000,2,0.001817,2.606920,2.605,1.312,0.007,100.00
50000,2,0.001824,2.613448,2.613,1.315,0.005,100.00
50000,2,0.001900,2.608515,2.608,1.313,0.006,100.00
50000,2,0.001761,2.635352,2.634,1.326,0.006,100.00
50000,2,0.001692,2.607882,2.607,1.312,0.005,100.00
50000,2,0.001715,2.606833,2.604,1.312,0.007,100.00
50000,2,0.001830,2.590256,2.588,1.304,0.006,100.00
50000,2,0.001682,2.670581,2.667,1.345,0.008,100.00
50000,2,0.001593,2.626762,2.625,1.322,0.006,100.00
50000,2,0.001972,2.617647,2.616,1.318,0.006,100.00
50000,2,0.001633,2.616798,2.616,1.317,0.006,100.00
50000,2,0.001742,2.607758,2.607,1.312,0.006,100.00
50000,2,0.001672,2.626791,2.623,1.325,0.008,100.00
50000,2,0.001749,2.604417,2.603,1.311,0.006,100.00
50000,2,0.001749,2.674266,2.671,1.346,0.008,100.00
50000,2,0.001759,2.616843,2.615,1.317,0.006,100.00
50000,2,0.001680,2.615117,2.613,1.316,0.006,100.00
50000,2,0.001752,2.613694,2.612,1.315,0.006,100.00
50000,2,0.001854,2.627335,2.626,1.323,0.006,100.00
50000,2,0.001956,2.609276,2.608,1.313,0.006,100.00
50000,2,0.001653,2.601041,2.600,1.309,0.005,100.00
50000,2,0.001760,2.607884,2.606,1.313,0.006,100.00
