dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
50000,0,0.000675,3.043601,3.009,3.525,0.038,86.44
50000,0,0.000587,2.688045,2.673,2.709,0.018,99.31
50000,0,0.000531,2.635772,2.627,2.663,0.011,99.06
50000,0,0.000522,2.702209,2.689,2.755,0.015,98.18
50000,0,0.000582,2.739807,2.724,2.767,0.019,99.10
50000,0,0.000572,2.748924,2.732,2.779,0.020,99.01
50000,0,0.000590,2.702300,2.689,2.724,0.017,99.30
50000,0,0.000540,2.656985,2.646,2.675,0.014,99.42
50000,0,0.000525,2.633844,2.626,2.647,0.011,99.61
50000,0,0.000591,2.679583,2.666,2.702,0.017,99.29
50000,0,0.000677,2.867367,2.831,2.985,0.040,96.16
50000,0,0.000532,2.947124,2.909,3.080,0.041,95.77
50000,0,0.000598,2.900761,2.863,3.060,0.042,94.93
50000,0,0.000542,2.736507,2.716,2.770,0.024,98.88
50000,0,0.000547,2.715239,2.695,2.749,0.024,98.89
50000,0,0.000586,2.779116,2.753,2.822,0.030,98.63
50000,0,0.000605,2.717942,2.700,2.748,0.020,98.99
50000,0,0.000629,2.648320,2.641,2.665,0.010,99.48
50000,0,0.000525,2.661276,2.650,2.681,0.015,99.36
50000,0,0.000547,2.687444,2.674,2.710,0.016,99.27
50000,0,0.000592,2.634566,2.628,2.649,0.010,99.57
50000,0,0.000516,2.628043,2.621,2.644,0.010,99.51
50000,0,0.000549,2.769806,2.747,2.817,0.025,98.42
50000,0,0.000589,2.703810,2.690,2.728,0.017,99.22
50000,0,0.000570,2.681577,2.668,2.705,0.016,99.24
50000,0,0.000585,2.660763,2.649,2.682,0.015,99.29
50000,0,0.000567,2.707072,2.692,2.732,0.018,99.17
50000,0,0.000660,2.735909,2.717,2.772,0.022,98.82
50000,0,0.000545,2.629978,2.624,2.642,0.009,99.64
50000,0,0.000578,2.589183,2.585,2.600,0.007,99.69
50000,0,0.000625,2.580560,2.576,2.592,0.007,99.67
50000,0,0.000587,2.561174,2.559,2.571,0.005,99.73
50000,0,0.000598,2.610907,2.606,2.623,0.008,99.64
50000,0,0.000569,2.633062,2.625,2.649,0.011,99.52
50000,0,0.000583,2.696356,2.682,2.721,0.017,99.20
50000,0,0.000601,2.784073,2.756,2.866,0.031,97.23
50000,0,0.000527,2.695033,2.679,2.722,0.019,99.10
50000,0,0.000529,2.837962,2.809,2.940,0.032,96.63
50000,0,0.000640,2.691385,2.674,2.732,0.020,98.62
50000,0,0.000522,2.762755,2.737,2.810,0.028,98.40
50000,0,0.000587,2.712612,2.698,2.739,0.018,99.13
50000,0,0.000531,2.716321,2.698,2.749,0.021,98.91
50000,0,0.000536,2.705060,2.690,2.730,0.018,99.17
50000,0,0.000578,2.746160,2.727,2.781,0.022,98.85
50000,0,0.000545,2.662564,2.652,2.683,0.014,99.33
50000,0,0.000508,2.596192,2.594,2.605,0.005,99.77
50000,0,0.000572,2.624721,2.620,2.637,0.008,99.62
50000,0,0.000541,2.650868,2.641,2.670,0.012,99.37
50000,0,0.000510,2.602763,2.599,2.613,0.006,99.72
50000,0,0.000571,2.684502,2.672,2.707,0.015,99.28
