dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
50000,16,0.004246,4.962716,4.932,0.673,0.040,100.00
50000,16,0.004471,4.969682,4.937,0.671,0.042,100.00
50000,16,0.004724,4.978700,4.938,0.677,0.050,100.00
50000,16,0.004214,4.981133,4.945,0.666,0.046,100.00
50000,16,0.004665,4.976329,4.950,0.662,0.036,100.00
50000,16,0.004620,4.960367,4.935,0.677,0.035,100.00
50000,16,0.004720,4.979450,4.941,0.672,0.049,100.00
50000,16,0.004198,4.956622,4.933,0.664,0.033,100.00
50000,16,0.004345,4.970735,4.947,0.663,0.033,100.00
50000,16,0.004570,4.967946,4.945,0.668,0.033,100.00
50000,16,0.004706,4.947581,4.921,0.686,0.036,100.00
50000,16,0.004749,4.981890,4.946,0.658,0.046,100.00
50000,16,0.004419,4.970142,4.942,0.656,0.038,100.00
50000,16,0.004534,4.967406,4.939,0.658,0.038,100.00
50000,16,0.004727,4.954029,4.931,0.661,0.032,100.00
50000,16,0.003809,4.987843,4.939,0.671,0.058,100.00
50000,16,0.004740,4.962937,4.922,0.689,0.050,100.00
50000,16,0.004993,4.948533,4.930,0.663,0.028,100.00
50000,16,0.004481,4.965579,4.927,0.663,0.048,100.00
50000,16,0.004366,4.971215,4.937,0.660,0.044,100.00
50000,16,0.004503,4.956520,4.940,0.654,0.026,100.00
50000,16,0.003986,4.965538,4.930,0.661,0.044,100.00
50000,16,0.004421,4.972364,4.943,0.661,0.039,100.00
50000,16,0.004685,4.976165,4.946,0.658,0.041,100.00
50000,16,0.004403,4.962585,4.924,0.674,0.048,100.00
50000,16,0.004474,4.940042,4.911,0.675,0.039,100.00
50000,16,0.004664,4.990786,4.942,0.675,0.059,100.00
50000,16,0.004676,4.969931,4.938,0.659,0.041,100.00
50000,16,0.004344,4.951433,4.935,0.662,0.026,100.00
50000,16,0.004255,4.956208,4.931,0.668,0.035,100.00
50000,16,0.004596,4.955421,4.936,0.665,0.029,100.00
50000,16,0.004408,4.966351,4.931,0.687,0.045,100.00
50000,16,0.004554,4.970400,4.936,0.687,0.044,100.00
50000,16,0.004914,4.943243,4.931,0.664,0.021,100.00
50000,16,0.004404,4.968176,4.951,0.668,0.026,100.00
50000,16,0.004761,4.980742,4.955,0.674,0.036,100.00
50000,16,0.004443,4.977172,4.945,0.679,0.041,100.00
50000,16,0.004343,4.962735,4.936,0.677,0.037,100.00
50000,16,0.004865,4.991291,4.955,0.674,0.046,100.00
50000,16,0.004688,4.970498,4.935,0.677,0.045,100.00
50000,16,0.004640,5.001114,4.953,0.676,0.058,100.00
50000,16,0.004642,4.978977,4.952,0.672,0.037,100.00
50000,16,0.004865,4.978555,4.939,0.680,0.049,100.00
50000,16,0.004938,4.970052,4.939,0.666,0.041,100.00
50000,16,0.004805,4.961890,4.936,0.658,0.036,100.00
50000,16,0.004604,4.962389,4.940,0.660,0.032,100.00
50000,16,0.004561,4.982581,4.948,0.670,0.044,100.00
50000,16,0.004476,4.986259,4.950,0.675,0.046,100.00
50000,16,0.004721,4.985604,4.956,0.673,0.040,100.00
50000,16,0.004579,4.983891,4.952,0.670,0.041,100.00
