| Version  | Threads |          Init         |    CountingSort    |        User        |         Sys          |      Elapsed       |      Speedup      |     Efficiency     |
|  Serial  |    1    | 0.0005692571428571428 | 2.6935976666666663 | 2.6773499999999997 | 0.016571428571428574 | 2.7110232558139535 |        1.0        |        1.0         |
| Parallel |    1    |  0.001526095238095238 | 2.6161301666666668 | 2.6123809523809522 | 0.007795454545454545 | 2.6263953488372094 | 1.032222074644707 | 1.032222074644707  |
| Parallel |    2    | 0.0017708372093023256 |  2.61309456097561  | 2.6113658536585365 | 0.006333333333333334 | 1.3150454545454546 | 2.061543383495454 | 1.030771691747727  |
| Parallel |    4    |  0.002542882352941176 | 2.7933912888888894 |       2.7916       | 0.007432432432432433 | 0.7064666666666668 | 3.837439731736274 | 0.9593599329340685 |
| Parallel |    8    |  0.003787578947368421 | 4.9894115652173925 | 4.979456521739131  | 0.018022727272727274 | 0.6761578947368423 | 4.009452935351841 | 0.5011816169189801 |
| Parallel |    16   | 0.0045638684210526324 |   4.97064834375    | 4.938166666666667  | 0.03994594594594595  | 0.6693714285714287 | 4.050103037113213 | 0.2531314398195758 |
| Parallel |    32   |  0.005833052631578948 |  4.96133938888889  | 4.941583333333332  | 0.03105714285714285  | 0.6677837837837839 | 4.059732089408947 | 0.1268666277940296 |
