| Version  | Threads |          Init         |    CountingSort    |        User        |         Sys          |      Elapsed       |      Speedup       |      Efficiency     |
|  Serial  |    1    | 0.0005729722222222222 | 2.6215190975609755 | 2.619048780487805  | 0.007829268292682927 | 2.6387045454545452 |        1.0         |         1.0         |
| Parallel |    1    | 0.0015755652173913043 | 2.6664593095238094 | 2.658642857142857  | 0.013452380952380954 | 2.7067727272727278 | 0.9748526423617523 |  0.9748526423617523 |
| Parallel |    2    | 0.0017752727272727273 | 2.6094879210526316 | 2.6067567567567567 | 0.006694444444444445 | 1.3138157894736844 | 2.0084280966904897 |  1.0042140483452449 |
| Parallel |    4    |        0.002576       | 2.7998303333333334 |       2.7995       | 0.007829268292682929 | 0.7082564102564103 | 3.7256345403202977 |  0.9314086350800744 |
| Parallel |    8    | 0.0037286153846153845 | 4.989146976744186  | 4.980690476190477  | 0.018227272727272727 | 0.680909090909091  | 3.8752670226969284 | 0.48440837783711604 |
| Parallel |    16   | 0.0045579459459459465 | 4.979394611111111  | 4.947585365853658  | 0.04254285714285713  | 0.6740750000000001 | 3.9145563111738975 |  0.2446597694483686 |
| Parallel |    32   |  0.005805060606060605 | 4.959395257142857  | 4.938969696969696  | 0.031696969696969696 | 0.6691777777777779 | 3.943204082803258  | 0.12322512758760182 |
