dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
50000,0,0.000688,2.794370,2.782,2.999,0.016,93.29
50000,0,0.000597,2.653106,2.645,2.670,0.011,99.49
50000,0,0.000567,2.706393,2.691,2.733,0.019,99.12
50000,0,0.000526,2.758966,2.738,2.798,0.024,98.70
50000,0,0.000577,2.656391,2.649,2.673,0.011,99.49
50000,0,0.000554,2.747509,2.729,2.796,0.021,98.37
50000,0,0.000568,2.635742,2.628,2.651,0.010,99.53
50000,0,0.000591,2.687381,2.674,2.711,0.016,99.22
50000,0,0.000574,2.649976,2.642,2.665,0.010,99.53
50000,0,0.000572,2.650659,2.645,2.665,0.009,99.56
50000,0,0.000574,2.634128,2.629,2.646,0.008,99.65
50000,0,0.000597,2.632392,2.627,2.646,0.008,99.57
50000,0,0.000587,2.610070,2.604,2.625,0.009,99.54
50000,0,0.000532,2.601583,2.598,2.611,0.007,99.73
50000,0,0.000683,2.593993,2.591,2.603,0.006,99.75
50000,0,0.000589,2.587832,2.585,2.597,0.006,99.77
50000,0,0.000575,2.595721,2.592,2.605,0.006,99.74
50000,0,0.000509,2.592561,2.591,2.601,0.005,99.79
50000,0,0.000574,2.640498,2.632,2.657,0.011,99.48
50000,0,0.000580,2.609350,2.604,2.621,0.008,99.66
50000,0,0.000589,2.640162,2.633,2.655,0.010,99.54
50000,0,0.000581,2.624884,2.620,2.638,0.008,99.60
50000,0,0.000574,2.612609,2.608,2.625,0.008,99.65
50000,0,0.000578,2.619290,2.614,2.632,0.008,99.62
50000,0,0.000570,2.751941,2.731,2.806,0.023,98.16
50000,0,0.000547,2.694183,2.679,2.724,0.018,99.01
50000,0,0.000520,2.578234,2.575,2.587,0.005,99.75
50000,0,0.000528,2.664509,2.656,2.702,0.011,98.69
50000,0,0.000588,2.722410,2.703,2.752,0.022,99.00
50000,0,0.000539,2.791828,2.769,2.836,0.026,98.52
50000,0,0.000593,2.600219,2.597,2.610,0.006,99.73
50000,0,0.000591,2.597118,2.594,2.607,0.006,99.72
50000,0,0.000583,2.587327,2.585,2.596,0.005,99.77
50000,0,0.000522,2.643767,2.634,2.662,0.013,99.39
50000,0,0.000585,2.712978,2.696,2.744,0.020,98.95
50000,0,0.000662,2.904890,2.869,3.007,0.039,96.71
50000,0,0.000512,2.591731,2.590,2.600,0.005,99.76
50000,0,0.000587,2.615694,2.611,2.629,0.008,99.60
50000,0,0.000578,2.620689,2.617,2.631,0.007,99.73
50000,0,0.000518,2.632103,2.627,2.643,0.007,99.69
50000,0,0.000579,2.623393,2.621,2.633,0.005,99.74
50000,0,0.000583,2.618009,2.615,2.627,0.006,99.74
50000,0,0.000517,2.623632,2.620,2.633,0.006,99.72
50000,0,0.000568,2.612281,2.610,2.620,0.005,99.79
50000,0,0.000539,2.581401,2.579,2.590,0.005,99.78
50000,0,0.000538,2.597397,2.592,2.608,0.008,99.69
50000,0,0.000528,2.591272,2.588,2.600,0.006,99.75
50000,0,0.000517,2.587042,2.584,2.595,0.005,99.78
50000,0,0.000529,2.576360,2.574,2.584,0.005,99.80
50000,0,0.000524,2.587561,2.584,2.596,0.006,99.78
