dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
50000,2,0.001988,2.610031,2.609,1.314,0.006,100.00
50000,2,0.001718,2.602750,2.602,1.309,0.006,100.00
50000,2,0.001761,2.615894,2.615,1.316,0.006,100.00
50000,2,0.001914,2.620209,2.616,1.321,0.009,100.00
50000,2,0.001768,2.596875,2.594,1.308,0.007,100.00
50000,2,0.001886,2.599269,2.597,1.308,0.007,100.00
50000,2,0.001763,2.615629,2.612,1.319,0.008,100.00
50000,2,0.001741,2.634947,2.631,1.327,0.008,100.00
50000,2,0.001696,2.621379,2.617,1.320,0.008,100.00
50000,2,0.001624,2.584857,2.583,1.301,0.006,100.00
50000,2,0.001759,2.582657,2.582,1.300,0.005,100.00
50000,2,0.001797,2.620111,2.615,1.320,0.009,100.00
50000,2,0.001871,2.607544,2.605,1.314,0.008,100.00
50000,2,0.001725,2.601824,2.600,1.309,0.006,100.00
50000,2,0.001752,2.614374,2.613,1.316,0.006,100.00
50000,2,0.001899,2.670713,2.668,1.345,0.007,100.00
50000,2,0.001969,2.619991,2.615,1.320,0.009,100.00
50000,2,0.001964,2.611565,2.608,1.316,0.009,100.00
50000,2,0.001844,2.597728,2.595,1.308,0.007,100.00
50000,2,0.001886,2.632320,2.626,1.328,0.011,100.00
50000,2,0.001738,2.603354,2.602,1.310,0.006,100.00
50000,2,0.001688,2.590696,2.590,1.303,0.005,100.00
50000,2,0.001663,2.619081,2.613,1.322,0.010,100.00
50000,2,0.001833,2.601763,2.600,1.310,0.007,100.00
50000,2,0.001720,2.599055,2.596,1.308,0.008,100.00
50000,2,0.001732,2.592233,2.591,1.304,0.005,100.00
50000,2,0.001842,2.598697,2.595,1.309,0.009,100.00
50000,2,0.001795,2.615089,2.614,1.316,0.006,100.00
50000,2,0.001736,2.608991,2.608,1.313,0.006,100.00
50000,2,0.001906,2.613544,2.613,1.316,0.006,100.00
50000,2,0.001757,2.631883,2.630,1.325,0.007,100.00
50000,2,0.001605,2.606138,2.605,1.311,0.005,100.00
50000,2,0.001890,2.621453,2.619,1.320,0.008,100.00
50000,2,0.001696,2.597993,2.596,1.307,0.006,100.00
50000,2,0.001633,2.610805,2.609,1.314,0.006,100.00
50000,2,0.001737,2.609904,2.609,1.313,0.005,100.00
50000,2,0.001775,2.613222,2.612,1.315,0.006,100.00
50000,2,0.001772,2.626798,2.625,1.322,0.006,100.00
50000,2,0.001614,2.634189,2.628,1.331,0.011,100.00
50000,2,0.001776,2.619476,2.618,1.318,0.006,100.00
50000,2,0.001854,2.611598,2.611,1.315,0.006,100.00
50000,2,0.001763,2.603838,2.601,1.311,0.007,100.00
50000,2,0.001768,2.599103,2.598,1.308,0.006,100.00
50000,2,0.001770,2.633886,2.631,1.329,0.007,100.00
50000,2,0.001870,2.648688,2.646,1.346,0.008,100.00
50000,2,0.001860,2.604979,2.602,1.313,0.008,100.00
50000,2,0.001841,2.613533,2.611,1.316,0.007,100.00
50000,2,0.001754,2.590441,2.589,1.304,0.006,100.00
50000,2,0.001669,2.599856,2.599,1.308,0.006,100.00
50000,2,0.001659,2.607098,2.606,1.312,0.005,100.00
