dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
50000000,0,0.590307,1.184940,1.606,2.117,0.208,85.65
50000000,0,0.578816,1.137947,1.559,1.778,0.193,98.50
50000000,0,0.571435,1.131351,1.554,1.751,0.184,99.28
50000000,0,0.569856,1.128471,1.553,1.747,0.182,99.30
50000000,0,0.567844,1.122845,1.543,1.734,0.180,99.36
50000000,0,0.574110,1.137112,1.558,1.760,0.188,99.24
50000000,0,0.572701,1.130003,1.552,1.752,0.187,99.24
50000000,0,0.574488,1.125516,1.550,1.746,0.185,99.37
50000000,0,0.575840,1.125662,1.548,1.747,0.188,99.35
50000000,0,0.569785,1.122980,1.547,1.740,0.182,99.34
50000000,0,0.562724,1.126851,1.547,1.737,0.179,99.37
50000000,0,0.571141,1.125645,1.549,1.744,0.183,99.31
50000000,0,0.571398,1.132122,1.552,1.755,0.190,99.22
50000000,0,0.571078,1.132000,1.551,1.748,0.186,99.38
50000000,0,0.571249,1.144981,1.568,1.769,0.183,98.95
50000000,0,0.568715,1.133483,1.554,1.751,0.183,99.20
50000000,0,0.572787,1.138215,1.561,1.760,0.186,99.27
50000000,0,0.570926,1.131902,1.556,1.751,0.183,99.29
50000000,0,0.568266,1.131972,1.552,1.750,0.186,99.34
50000000,0,0.571194,1.129498,1.548,1.748,0.188,99.33
50000000,0,0.566283,1.130363,1.549,1.748,0.188,99.30
50000000,0,0.567960,1.130188,1.550,1.743,0.182,99.33
50000000,0,0.574899,1.137046,1.556,1.772,0.193,98.69
50000000,0,0.574130,1.112850,1.537,1.735,0.185,99.27
50000000,0,0.563869,1.124764,1.542,1.739,0.183,99.21
50000000,0,0.576606,1.129960,1.552,1.755,0.189,99.24
50000000,0,0.570053,1.130888,1.552,1.749,0.185,99.29
50000000,0,0.559448,1.125216,1.540,1.730,0.180,99.39
50000000,0,0.570027,1.133667,1.555,1.749,0.183,99.33
50000000,0,0.571661,1.140554,1.559,1.775,0.188,98.43
50000000,0,0.571457,1.132632,1.550,1.750,0.187,99.27
50000000,0,0.570668,1.132573,1.555,1.752,0.185,99.35
50000000,0,0.570962,1.122339,1.545,1.740,0.185,99.39
50000000,0,0.576501,1.150841,1.567,1.781,0.194,98.88
50000000,0,0.573140,1.136502,1.556,1.761,0.187,98.99
50000000,0,0.573750,1.144311,1.564,1.769,0.188,99.06
50000000,0,0.576712,1.144607,1.566,1.793,0.195,98.20
50000000,0,0.574785,1.142460,1.563,1.768,0.190,99.14
50000000,0,0.567335,1.129925,1.549,1.745,0.183,99.28
50000000,0,0.581037,1.143207,1.564,1.777,0.197,99.13
50000000,0,0.573154,1.136396,1.557,1.762,0.189,99.11
50000000,0,0.572977,1.177630,1.592,1.812,0.199,98.87
50000000,0,0.608007,1.171431,1.600,1.862,0.220,97.71
50000000,0,0.587529,1.162793,1.586,1.819,0.202,98.27
50000000,0,0.576969,1.207825,1.617,1.871,0.202,97.24
50000000,0,0.585600,1.147560,1.570,1.793,0.198,98.61
50000000,0,0.573853,1.132745,1.558,1.754,0.182,99.24
50000000,0,0.571079,1.149950,1.572,1.773,0.186,99.19
50000000,0,0.571625,1.136414,1.557,1.755,0.186,99.29
50000000,0,0.571470,1.143467,1.562,1.763,0.188,99.26
