dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
50000000,2,1.126850,1.306347,2.254,1.664,0.214,100.00
50000000,2,1.131110,1.309984,2.263,1.668,0.213,100.00
50000000,2,1.129592,1.315985,2.268,1.668,0.211,100.00
50000000,2,1.122885,1.323632,2.264,1.680,0.221,100.00
50000000,2,1.236373,1.309213,2.363,1.723,0.219,100.00
50000000,2,1.254053,1.308909,2.383,1.744,0.218,100.00
50000000,2,1.277332,1.313644,2.415,1.739,0.212,100.00
50000000,2,1.126250,1.319925,2.273,1.670,0.208,100.00
50000000,2,1.231242,1.322281,2.372,1.726,0.214,100.00
50000000,2,1.142295,1.318059,2.279,1.675,0.214,100.00
50000000,2,1.130092,1.296864,2.252,1.651,0.210,100.00
50000000,2,1.136144,1.323265,2.281,1.689,0.219,100.00
50000000,2,1.231358,1.311752,2.363,1.724,0.217,100.00
50000000,2,1.266841,1.318414,2.408,1.741,0.212,100.00
50000000,2,1.288874,1.305787,2.416,1.745,0.213,100.00
50000000,2,1.136074,1.303577,2.257,1.670,0.216,100.00
50000000,2,1.289926,1.291825,2.408,1.724,0.208,100.00
50000000,2,1.257275,1.323921,2.393,1.747,0.221,100.00
50000000,2,1.130080,1.308034,2.253,1.661,0.220,100.00
50000000,2,1.273117,1.313808,2.408,1.741,0.215,100.00
50000000,2,1.127716,1.311638,2.264,1.661,0.210,100.00
50000000,2,1.277839,1.312845,2.414,1.743,0.214,100.00
50000000,2,1.244914,1.315651,2.390,1.730,0.205,100.00
50000000,2,1.257229,1.312230,2.389,1.736,0.218,100.00
50000000,2,1.281542,1.313882,2.416,1.750,0.217,100.00
50000000,2,1.235907,1.324939,2.371,1.754,0.226,100.00
50000000,2,1.229076,1.319052,2.365,1.725,0.218,100.00
50000000,2,1.230236,1.318473,2.369,1.731,0.218,100.00
50000000,2,1.302827,1.331020,2.453,1.776,0.217,100.00
50000000,2,1.231957,1.338194,2.383,1.744,0.223,100.00
50000000,2,1.227346,1.326622,2.366,1.750,0.222,100.00
50000000,2,1.253337,1.327218,2.399,1.749,0.215,100.00
50000000,2,1.242191,1.322924,2.382,1.737,0.219,100.00
50000000,2,1.127870,1.309255,2.257,1.663,0.216,100.00
50000000,2,1.239333,1.304079,2.365,1.734,0.214,100.00
50000000,2,1.129255,1.289533,2.242,1.651,0.215,100.00
50000000,2,1.277961,1.304640,2.403,1.740,0.215,100.00
50000000,2,1.275615,1.314884,2.413,1.746,0.213,100.00
50000000,2,1.259558,1.324881,2.404,1.744,0.214,100.00
50000000,2,1.283730,1.301280,2.406,1.741,0.216,100.00
50000000,2,1.147706,1.307158,2.274,1.676,0.218,100.00
50000000,2,1.241437,1.300672,2.368,1.711,0.209,100.00
50000000,2,1.227998,1.312829,2.360,1.721,0.219,100.00
50000000,2,1.115828,1.309362,2.251,1.660,0.210,100.00
50000000,2,1.290434,1.309338,2.418,1.750,0.218,100.00
50000000,2,1.134820,1.286038,2.252,1.645,0.205,100.00
50000000,2,1.264925,1.324720,2.406,1.765,0.219,100.00
50000000,2,1.258926,1.322355,2.394,1.748,0.224,100.00
50000000,2,1.115444,1.315245,2.253,1.662,0.214,100.00
50000000,2,1.251002,1.318953,2.388,1.733,0.218,100.00
