dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
50000000,32,5.210549,2.710139,6.209,1.699,1.746,100.00
50000000,32,5.261728,2.723393,6.261,1.712,1.759,100.00
50000000,32,5.284129,2.701261,6.281,1.720,1.738,100.00
50000000,32,5.234875,2.741934,6.254,1.738,1.757,100.00
50000000,32,5.431555,2.727731,6.443,1.725,1.750,100.00
50000000,32,5.345292,2.616969,6.332,1.712,1.662,100.00
50000000,32,5.353584,2.761122,6.372,1.726,1.773,100.00
50000000,32,5.419232,2.730534,6.424,1.719,1.761,100.00
50000000,32,5.417233,2.737645,6.436,1.732,1.753,100.00
50000000,32,5.250321,2.779144,6.263,1.721,1.804,100.00
50000000,32,5.419376,2.728684,6.417,1.727,1.768,100.00
50000000,32,5.353558,2.755020,6.342,1.710,1.802,100.00
50000000,32,5.415203,2.700108,6.418,1.715,1.731,100.00
50000000,32,5.379612,2.686437,6.367,1.707,1.733,100.00
50000000,32,5.325671,2.731082,6.323,1.719,1.772,100.00
50000000,32,5.401262,2.712790,6.407,1.711,1.742,100.00
50000000,32,5.321312,2.722552,6.322,1.709,1.759,100.00
50000000,32,5.287542,2.731998,6.296,1.708,1.757,100.00
50000000,32,5.321377,2.748116,6.324,1.711,1.778,100.00
50000000,32,5.303259,2.710675,6.306,1.719,1.744,100.00
50000000,32,5.241399,2.728320,6.260,1.724,1.744,100.00
50000000,32,5.361717,2.749375,6.370,1.725,1.779,100.00
50000000,32,4.950414,2.775580,5.954,1.724,1.807,100.00
50000000,32,5.368584,2.450985,6.363,1.728,1.491,100.00
50000000,32,5.284464,2.721300,6.290,1.718,1.753,100.00
50000000,32,5.292236,2.736296,6.298,1.713,1.765,100.00
50000000,32,5.348247,2.671153,6.342,1.719,1.713,100.00
50000000,32,5.351734,2.702236,6.352,1.717,1.736,100.00
50000000,32,5.333921,2.750380,6.344,1.720,1.777,100.00
50000000,32,5.281392,2.713963,6.285,1.706,1.748,100.00
50000000,32,5.318830,2.693921,6.303,1.698,1.743,100.00
50000000,32,5.403220,2.736276,6.411,1.721,1.761,100.00
50000000,32,5.346099,2.726281,6.350,1.706,1.757,100.00
50000000,32,5.407372,2.470274,6.388,1.760,1.525,100.00
50000000,32,5.410257,2.697356,6.405,1.717,1.738,100.00
50000000,32,5.344386,2.714245,6.335,1.711,1.759,100.00
50000000,32,5.248650,2.752268,6.247,1.710,1.788,100.00
50000000,32,5.369879,2.690243,6.371,1.724,1.723,100.00
50000000,32,5.307793,2.703688,6.310,1.704,1.737,100.00
50000000,32,5.303073,2.694672,6.284,1.700,1.750,100.00
50000000,32,5.334624,2.724596,6.342,1.728,1.754,100.00
50000000,32,5.345597,2.685121,6.332,1.690,1.733,100.00
50000000,32,5.442634,2.729783,6.437,1.712,1.769,100.00
50000000,32,5.386235,2.676496,6.402,1.745,1.697,100.00
50000000,32,5.209692,2.696352,6.214,1.712,1.728,100.00
50000000,32,5.389091,2.732616,6.389,1.716,1.768,100.00
50000000,32,5.303113,2.629534,6.295,1.712,1.673,100.00
50000000,32,5.327850,2.582832,6.319,1.710,1.625,100.00
50000000,32,5.248432,2.636875,6.252,1.711,1.668,100.00
50000000,32,5.269610,2.753385,6.279,1.716,1.777,100.00
