| Version  | Threads |          Init         |    CountingSort    |        User        |         Sys          |      Elapsed       |      Speedup       |      Efficiency     |
|  Serial  |    1    |        0.000554       | 3.335325975609756  | 3.331763157894737  | 0.011022222222222223 |  3.35552380952381  |        1.0         |         1.0         |
| Parallel |    1    | 0.0015050975609756097 | 3.291802861111111  | 3.288972972972973  | 0.009166666666666667 | 3.307955555555555  | 1.0143799555856687 |  1.0143799555856687 |
| Parallel |    2    | 0.0018021891891891893 | 3.3220599500000008 |      3.317275      | 0.009390243902439024 | 1.6718249999999997 | 2.007102304083149  |  1.0035511520415745 |
| Parallel |    4    | 0.0025865806451612896 | 3.651494351351351  | 3.648027027027027  | 0.008794871794871798 | 0.9219210526315788 | 3.6397084109812123 |  0.9099271027453031 |
| Parallel |    8    |  0.003724702702702703 | 5.730090022222223  | 5.723063829787233  | 0.017349999999999997 | 0.7682857142857143 |  4.36754679558696  |   0.54594334944837  |
| Parallel |    16   |  0.004597523809523809 | 5.703983266666667  | 5.6795348837209305 | 0.03366666666666667  | 0.7607837837837839 | 4.4106142652449805 |  0.2756633915778113 |
| Parallel |    32   |  0.005865090909090909 |   5.70967809375    | 5.680666666666667  | 0.043062500000000004 | 0.7733333333333332 | 4.339039408866997  | 0.13559498152709365 |
