dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
50000,2,0.001849,3.361855,3.353,1.695,0.014,100.00
50000,2,0.001802,3.405622,3.393,1.720,0.018,100.00
50000,2,0.001946,3.444083,3.430,1.757,0.019,100.00
50000,2,0.001664,3.366296,3.359,1.695,0.012,100.00
50000,2,0.001882,3.412799,3.401,1.723,0.017,100.00
50000,2,0.001714,3.435417,3.420,1.735,0.020,100.00
50000,2,0.001848,3.394422,3.383,1.712,0.016,100.00
50000,2,0.001732,3.420335,3.405,1.727,0.020,100.00
50000,2,0.001742,3.311393,3.307,1.665,0.009,100.00
50000,2,0.001663,3.324401,3.318,1.673,0.010,100.00
50000,2,0.001931,3.538392,3.510,1.797,0.033,100.00
50000,2,0.001680,3.406395,3.398,1.734,0.013,100.00
50000,2,0.001964,3.425915,3.415,1.728,0.016,100.00
50000,2,0.001862,3.297600,3.295,1.658,0.007,100.00
50000,2,0.001677,3.339113,3.333,1.680,0.011,100.00
50000,2,0.001709,3.515650,3.497,1.779,0.024,100.00
50000,2,0.002456,3.457885,3.442,1.749,0.022,100.00
50000,2,0.001802,3.415267,3.402,1.726,0.018,100.00
50000,2,0.001928,3.323772,3.321,1.671,0.008,100.00
50000,2,0.001699,3.327823,3.322,1.677,0.011,100.00
50000,2,0.001722,3.320251,3.316,1.670,0.008,100.00
50000,2,0.001721,3.337160,3.334,1.678,0.007,100.00
50000,2,0.001620,3.344705,3.341,1.682,0.008,100.00
50000,2,0.001647,3.342995,3.339,1.682,0.009,100.00
50000,2,0.001893,3.353529,3.347,1.688,0.011,100.00
50000,2,0.001819,3.292889,3.290,1.656,0.008,100.00
50000,2,0.001662,3.323723,3.318,1.672,0.010,100.00
50000,2,0.001889,3.312742,3.307,1.666,0.010,100.00
50000,2,0.001917,3.292724,3.289,1.656,0.008,100.00
50000,2,0.001823,3.304269,3.301,1.661,0.007,100.00
50000,2,0.002108,3.342617,3.339,1.682,0.009,100.00
50000,2,0.001802,3.313740,3.307,1.667,0.011,100.00
50000,2,0.001957,3.307564,3.302,1.666,0.010,100.00
50000,2,0.001744,3.317142,3.315,1.667,0.007,100.00
50000,2,0.001833,3.305321,3.300,1.663,0.010,100.00
50000,2,0.001733,3.340689,3.336,1.692,0.009,100.00
50000,2,0.001827,3.302744,3.299,1.661,0.008,100.00
50000,2,0.001671,3.291884,3.289,1.655,0.007,100.00
50000,2,0.001967,3.293153,3.291,1.656,0.008,100.00
50000,2,0.001606,3.294557,3.291,1.657,0.008,100.00
50000,2,0.001966,3.300577,3.297,1.660,0.008,100.00
50000,2,0.001702,3.304808,3.301,1.662,0.008,100.00
50000,2,0.001659,3.308608,3.306,1.664,0.008,100.00
50000,2,0.001874,3.303740,3.301,1.661,0.007,100.00
50000,2,0.001962,3.335525,3.328,1.683,0.012,100.00
50000,2,0.001812,3.294710,3.292,1.656,0.007,100.00
50000,2,0.001817,3.293290,3.291,1.656,0.007,100.00
50000,2,0.001823,3.309262,3.305,1.665,0.009,100.00
50000,2,0.001765,3.333658,3.328,1.677,0.010,100.00
50000,2,0.001734,3.311525,3.307,1.666,0.009,100.00
