dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
50000000,2,1.251297,1.321320,2.388,1.739,0.219,100.00
50000000,2,1.325894,1.308650,2.460,1.773,0.211,100.00
50000000,2,1.264614,1.316415,2.397,1.746,0.219,100.00
50000000,2,1.240372,1.305910,2.369,1.723,0.213,100.00
50000000,2,1.239389,1.308929,2.368,1.723,0.217,100.00
50000000,2,1.128023,1.343888,2.292,1.695,0.212,100.00
50000000,2,1.287603,1.299314,2.412,1.746,0.211,100.00
50000000,2,1.295411,1.314300,2.426,1.762,0.221,100.00
50000000,2,1.271543,1.311717,2.401,1.741,0.218,100.00
50000000,2,1.272277,1.320651,2.411,1.743,0.216,100.00
50000000,2,1.237336,1.328079,2.385,1.738,0.214,100.00
50000000,2,1.278181,1.325071,2.424,1.756,0.218,100.00
50000000,2,1.252228,1.297517,2.375,1.714,0.211,100.00
50000000,2,1.267914,1.320067,2.406,1.752,0.217,100.00
50000000,2,1.291906,1.314358,2.420,1.755,0.223,100.00
50000000,2,1.253155,1.310173,2.387,1.732,0.213,100.00
50000000,2,1.288730,1.323523,2.428,1.762,0.219,100.00
50000000,2,1.267984,1.313451,2.402,1.741,0.217,100.00
50000000,2,1.272868,1.310549,2.405,1.739,0.217,100.00
50000000,2,1.266495,1.321316,2.407,1.753,0.216,100.00
50000000,2,1.237776,1.295384,2.347,1.711,0.222,100.00
50000000,2,1.299717,1.313584,2.433,1.759,0.219,100.00
50000000,2,1.245567,1.336638,2.392,1.759,0.226,100.00
50000000,2,1.302062,1.302474,2.425,1.748,0.214,100.00
50000000,2,1.268912,1.319418,2.402,1.754,0.222,100.00
50000000,2,1.127013,1.311656,2.261,1.669,0.215,100.00
50000000,2,1.278171,1.313448,2.409,1.743,0.219,100.00
50000000,2,1.284457,1.312549,2.418,1.750,0.217,100.00
50000000,2,1.127269,1.313463,2.264,1.667,0.211,100.00
50000000,2,1.245041,1.302066,2.371,1.716,0.212,100.00
50000000,2,1.124858,1.310700,2.257,1.667,0.216,100.00
50000000,2,1.135802,1.308610,2.261,1.670,0.217,100.00
50000000,2,1.223427,1.314276,2.351,1.728,0.225,100.00
50000000,2,1.283563,1.314907,2.418,1.745,0.215,100.00
50000000,2,1.289372,1.322385,2.430,1.776,0.218,100.00
50000000,2,1.236572,1.295926,2.359,1.704,0.209,100.00
50000000,2,1.295553,1.302779,2.420,1.745,0.216,100.00
50000000,2,1.122296,1.300194,2.243,1.659,0.216,100.00
50000000,2,1.135540,1.310923,2.266,1.674,0.215,100.00
50000000,2,1.254477,1.313477,2.387,1.733,0.216,100.00
50000000,2,1.244808,1.307074,2.370,1.722,0.216,100.00
50000000,2,1.253044,1.305479,2.385,1.747,0.208,100.00
50000000,2,1.251821,1.319043,2.393,1.736,0.213,100.00
50000000,2,1.265204,1.310020,2.394,1.742,0.220,100.00
50000000,2,1.276162,1.315882,2.410,1.745,0.217,100.00
50000000,2,1.275374,1.315698,2.411,1.747,0.216,100.00
50000000,2,1.263893,1.321987,2.409,1.740,0.211,100.00
50000000,2,1.123284,1.325191,2.270,1.678,0.214,100.00
50000000,2,1.272874,1.313991,2.402,1.746,0.221,100.00
50000000,2,1.259153,1.321631,2.401,1.746,0.216,100.00
