dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
50000000,1,0.572390,1.110925,1.534,1.893,0.185,90.83
50000000,1,0.572589,1.118025,1.539,1.743,0.188,99.07
50000000,1,0.579371,1.109516,1.532,1.743,0.194,99.04
50000000,1,0.571802,1.104410,1.526,1.728,0.188,99.17
50000000,1,0.580305,1.120177,1.538,1.750,0.196,99.13
50000000,1,0.575739,1.116196,1.538,1.750,0.194,98.96
50000000,1,0.572499,1.123388,1.539,1.749,0.192,98.97
50000000,1,0.572391,1.099567,1.524,1.721,0.184,99.25
50000000,1,0.580774,1.128487,1.551,1.784,0.196,97.96
50000000,1,0.580405,1.122796,1.541,1.772,0.198,98.11
50000000,1,0.571348,1.121612,1.541,1.746,0.190,99.08
50000000,1,0.581776,1.115742,1.539,1.756,0.195,98.73
50000000,1,0.572933,1.112529,1.536,1.737,0.188,99.20
50000000,1,0.570357,1.102314,1.524,1.723,0.185,99.21
50000000,1,0.569645,1.099591,1.522,1.721,0.185,99.22
50000000,1,0.578220,1.108706,1.529,1.740,0.195,99.07
50000000,1,0.576769,1.114992,1.539,1.741,0.187,99.13
50000000,1,0.571139,1.104199,1.527,1.731,0.189,99.11
50000000,1,0.574508,1.112010,1.531,1.741,0.194,99.10
50000000,1,0.576181,1.112725,1.535,1.742,0.189,99.01
50000000,1,0.570793,1.099039,1.519,1.719,0.186,99.15
50000000,1,0.568328,1.117831,1.534,1.742,0.192,99.07
50000000,1,0.578287,1.118513,1.539,1.754,0.197,98.97
50000000,1,0.576720,1.137915,1.554,1.777,0.197,98.57
50000000,1,0.576111,1.112044,1.534,1.736,0.187,99.15
50000000,1,0.579954,1.105109,1.529,1.735,0.191,99.13
50000000,1,0.570695,1.105123,1.524,1.727,0.189,99.17
50000000,1,0.571186,1.124871,1.544,1.763,0.190,98.37
50000000,1,0.570796,1.114226,1.534,1.737,0.187,99.06
50000000,1,0.568270,1.120501,1.538,1.743,0.187,98.96
50000000,1,0.573683,1.110070,1.531,1.735,0.189,99.15
50000000,1,0.571388,1.111935,1.531,1.732,0.187,99.22
50000000,1,0.569910,1.114762,1.532,1.734,0.188,99.19
50000000,1,0.577145,1.111430,1.537,1.741,0.187,99.01
50000000,1,0.580349,1.141627,1.558,1.781,0.202,98.79
50000000,1,0.580219,1.133403,1.552,1.774,0.199,98.68
50000000,1,0.568447,1.125122,1.542,1.743,0.184,99.08
50000000,1,0.575800,1.117702,1.538,1.766,0.191,97.88
50000000,1,0.572823,1.119657,1.537,1.743,0.191,99.11
50000000,1,0.573262,1.106154,1.526,1.729,0.188,99.13
50000000,1,0.571814,1.121593,1.536,1.747,0.195,99.07
50000000,1,0.575609,1.104622,1.526,1.730,0.189,99.12
50000000,1,0.568767,1.107123,1.527,1.729,0.187,99.10
50000000,1,0.572818,1.094036,1.515,1.719,0.188,99.13
50000000,1,0.573464,1.110247,1.529,1.740,0.193,98.95
50000000,1,0.576507,1.134014,1.552,1.770,0.198,98.94
50000000,1,0.575999,1.117364,1.536,1.747,0.189,98.77
50000000,1,0.572928,1.095402,1.519,1.722,0.185,98.97
50000000,1,0.579957,1.122672,1.542,1.760,0.194,98.67
50000000,1,0.572501,1.104969,1.529,1.727,0.183,99.07
