dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
50000000,16,5.243572,2.732528,6.236,1.719,1.773,100.00
50000000,16,5.309470,2.709930,6.295,1.695,1.758,100.00
50000000,16,5.380902,2.767070,6.368,1.716,1.816,100.00
50000000,16,5.399682,2.734825,6.385,1.725,1.785,100.00
50000000,16,5.425993,2.704474,6.423,1.725,1.742,100.00
50000000,16,5.374156,2.746281,6.382,1.730,1.771,100.00
50000000,16,5.315061,2.735182,6.311,1.727,1.776,100.00
50000000,16,5.359297,2.707974,6.339,1.695,1.761,100.00
50000000,16,5.411861,2.713508,6.391,1.699,1.768,100.00
50000000,16,5.381024,2.747850,6.366,1.711,1.798,100.00
50000000,16,5.325109,2.713826,6.309,1.709,1.764,100.00
50000000,16,5.311934,2.759481,6.293,1.688,1.811,100.00
50000000,16,5.282433,2.717557,6.279,1.718,1.757,100.00
50000000,16,5.344552,2.719519,6.343,1.714,1.755,100.00
50000000,16,5.345577,2.708921,6.332,1.709,1.758,100.00
50000000,16,5.335121,2.742054,6.348,1.720,1.762,100.00
50000000,16,5.300821,2.732179,6.294,1.714,1.772,100.00
50000000,16,5.406383,2.717201,6.404,1.712,1.753,100.00
50000000,16,5.418978,2.724754,6.422,1.721,1.755,100.00
50000000,16,5.288063,2.603130,6.291,1.716,1.632,100.00
50000000,16,5.284191,2.758786,6.294,1.708,1.780,100.00
50000000,16,5.332223,2.720908,6.324,1.703,1.762,100.00
50000000,16,5.370991,2.667464,6.344,1.714,1.727,100.00
50000000,16,5.343497,2.675143,6.342,1.711,1.712,100.00
50000000,16,5.374894,2.708881,6.350,1.706,1.768,100.00
50000000,16,5.333378,2.714714,6.316,1.698,1.768,100.00
50000000,16,5.351372,2.677817,6.354,1.727,1.710,100.00
50000000,16,5.431257,2.741805,6.436,1.725,1.769,100.00
50000000,16,5.408002,2.706785,6.408,1.711,1.739,100.00
50000000,16,5.360844,2.737888,6.365,1.723,1.768,100.00
50000000,16,5.393169,2.688992,6.375,1.702,1.741,100.00
50000000,16,5.446384,2.756907,6.449,1.716,1.788,100.00
50000000,16,5.263156,2.722642,6.248,1.705,1.771,100.00
50000000,16,5.241639,2.740346,6.247,1.717,1.766,100.00
50000000,16,5.254374,2.698055,6.250,1.707,1.737,100.00
50000000,16,5.334428,2.706020,6.318,1.709,1.757,100.00
50000000,16,5.302094,2.712634,6.315,1.721,1.732,100.00
50000000,16,5.385906,2.764814,6.396,1.714,1.787,100.00
50000000,16,5.388530,2.741016,6.390,1.722,1.774,100.00
50000000,16,5.285945,2.601991,6.264,1.712,1.658,100.00
50000000,16,5.417571,2.498684,6.397,1.726,1.551,100.00
50000000,16,5.289170,2.742095,6.300,1.724,1.767,100.00
50000000,16,5.324975,2.733581,6.326,1.718,1.768,100.00
50000000,16,5.345577,2.725220,6.327,1.698,1.776,100.00
50000000,16,5.397484,2.729545,6.385,1.716,1.776,100.00
50000000,16,5.266466,2.729353,6.263,1.701,1.764,100.00
50000000,16,5.426207,2.729138,6.424,1.726,1.765,100.00
50000000,16,5.330928,2.715018,6.335,1.713,1.746,100.00
50000000,16,5.303910,2.730881,6.306,1.704,1.762,100.00
50000000,16,5.406462,2.708066,6.391,1.698,1.757,100.00
