dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
50000000,2,1.241081,1.313226,2.370,1.737,0.216,100.00
50000000,2,1.265133,1.308783,2.386,1.742,0.222,100.00
50000000,2,1.144292,1.325907,2.282,1.703,0.221,100.00
50000000,2,1.135430,1.293981,2.237,1.676,0.230,100.00
50000000,2,1.234595,1.320931,2.363,1.748,0.228,100.00
50000000,2,1.224578,1.274020,2.300,1.755,0.235,100.00
50000000,2,1.227781,1.311576,2.355,1.729,0.222,100.00
50000000,2,1.247773,1.320820,2.381,1.746,0.223,100.00
50000000,2,1.227536,1.329515,2.368,1.779,0.228,100.00
50000000,2,1.283437,1.342148,2.422,1.843,0.241,100.00
50000000,2,1.253866,1.349161,2.392,1.832,0.251,100.00
50000000,2,1.225593,1.315099,2.350,1.740,0.228,100.00
50000000,2,1.240399,1.323364,2.377,1.746,0.224,100.00
50000000,2,1.261590,1.324879,2.395,1.755,0.227,100.00
50000000,2,1.126342,1.310592,2.250,1.673,0.225,100.00
50000000,2,1.249262,1.359529,2.388,1.830,0.271,100.00
50000000,2,1.153001,1.369450,2.310,1.784,0.252,100.00
50000000,2,1.250453,1.344721,2.393,1.815,0.243,100.00
50000000,2,1.228381,1.340396,2.358,1.781,0.252,100.00
50000000,2,1.142751,1.313573,2.258,1.695,0.235,100.00
50000000,2,1.247239,1.332199,2.379,1.767,0.236,100.00
50000000,2,1.230826,1.304391,2.334,1.731,0.237,100.00
50000000,2,1.247910,1.329739,2.391,1.778,0.224,100.00
50000000,2,1.220958,1.328740,2.350,1.748,0.239,100.00
50000000,2,1.131118,1.308237,2.259,1.673,0.216,100.00
50000000,2,1.266468,1.294573,2.376,1.726,0.221,100.00
50000000,2,1.253823,1.318362,2.374,1.764,0.236,100.00
50000000,2,1.127740,1.285425,2.229,1.651,0.222,100.00
50000000,2,1.285362,1.300625,2.402,1.749,0.218,100.00
50000000,2,1.122329,1.291878,2.237,1.653,0.210,100.00
50000000,2,1.224269,1.299274,2.346,1.713,0.211,100.00
50000000,2,1.136952,1.280591,2.244,1.650,0.212,100.00
50000000,2,1.250600,1.296773,2.370,1.722,0.213,100.00
50000000,2,1.253651,1.300637,2.372,1.728,0.217,100.00
50000000,2,1.267232,1.296604,2.385,1.733,0.215,100.00
50000000,2,1.276352,1.300676,2.397,1.738,0.215,100.00
50000000,2,1.119415,1.280959,2.227,1.643,0.212,100.00
50000000,2,1.274200,1.285962,2.386,1.723,0.209,100.00
50000000,2,1.134166,1.260845,2.216,1.693,0.214,100.00
50000000,2,1.125907,1.320663,2.261,1.685,0.224,100.00
50000000,2,1.239199,1.306590,2.367,1.729,0.217,100.00
50000000,2,1.244594,1.300931,2.359,1.733,0.225,100.00
50000000,2,1.275751,1.292579,2.389,1.732,0.216,100.00
50000000,2,1.254852,1.271977,2.356,1.743,0.209,100.00
50000000,2,1.274886,1.301384,2.397,1.744,0.214,100.00
50000000,2,1.263980,1.302893,2.382,1.736,0.218,100.00
50000000,2,1.262190,1.296338,2.377,1.731,0.218,100.00
50000000,2,1.267610,1.305737,2.390,1.741,0.221,100.00
50000000,2,1.248168,1.290809,2.364,1.717,0.210,100.00
50000000,2,1.318495,1.294674,2.436,1.757,0.216,100.00
