dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
50000000,16,4.847353,2.589371,5.864,1.763,1.607,100.00
50000000,16,4.648901,2.489780,5.643,1.788,1.525,100.00
50000000,16,4.808347,2.510546,5.769,1.749,1.582,100.00
50000000,16,4.910956,2.550092,5.911,1.785,1.584,100.00
50000000,16,4.717831,2.471081,5.709,1.782,1.512,100.00
50000000,16,4.939830,2.595765,5.931,1.761,1.638,100.00
50000000,16,4.941639,2.617612,5.930,1.729,1.664,100.00
50000000,16,4.836263,2.636975,5.827,1.754,1.679,100.00
50000000,16,4.765733,2.526579,5.748,1.813,1.578,100.00
50000000,16,4.907082,2.600453,5.898,1.738,1.643,100.00
50000000,16,4.890226,2.570471,5.897,1.758,1.597,100.00
50000000,16,4.997135,2.602618,5.979,1.746,1.655,100.00
50000000,16,4.914658,2.591533,5.912,1.747,1.626,100.00
50000000,16,5.000383,2.504933,5.981,1.756,1.557,100.00
50000000,16,4.821312,2.614608,5.818,1.764,1.650,100.00
50000000,16,4.955919,2.560780,5.947,1.761,1.602,100.00
50000000,16,4.963629,2.653765,5.943,1.745,1.708,100.00
50000000,16,4.913251,2.611846,5.897,1.741,1.664,100.00
50000000,16,4.938636,2.531209,5.930,1.800,1.576,100.00
50000000,16,4.894215,2.609190,5.892,1.754,1.646,100.00
50000000,16,4.901151,2.467031,5.862,1.748,1.542,100.00
50000000,16,4.887534,2.565259,5.885,1.749,1.602,100.00
50000000,16,4.834101,2.593876,5.816,1.738,1.646,100.00
50000000,16,4.919989,2.572063,5.899,1.721,1.625,100.00
50000000,16,4.965932,2.597609,5.950,1.759,1.646,100.00
50000000,16,4.970044,2.638358,5.978,1.743,1.665,100.00
50000000,16,4.976414,2.523576,5.975,1.757,1.559,100.00
50000000,16,4.892542,2.589032,5.896,1.766,1.619,100.00
50000000,16,4.784802,2.472244,5.779,1.780,1.512,100.00
50000000,16,4.964585,2.576687,5.960,1.782,1.617,100.00
50000000,16,4.963808,2.126073,5.978,1.912,1.143,100.00
50000000,16,4.801870,2.512715,5.806,1.789,1.542,100.00
50000000,16,4.805311,2.586706,5.797,1.766,1.628,100.00
50000000,16,4.818457,2.544976,5.794,1.758,1.603,100.00
50000000,16,4.894279,2.599963,5.900,1.798,1.628,100.00
50000000,16,4.853773,2.557407,5.847,1.772,1.597,100.00
50000000,16,4.857218,2.591127,5.846,1.771,1.636,100.00
50000000,16,4.810891,2.401426,5.798,1.785,1.445,100.00
50000000,16,4.592432,2.389182,5.579,1.802,1.437,100.00
50000000,16,4.919246,2.618336,5.916,1.786,1.657,100.00
50000000,16,4.741772,2.540952,5.727,1.771,1.591,100.00
50000000,16,4.899612,2.498256,5.892,1.776,1.539,100.00
50000000,16,4.939785,2.499243,5.919,1.758,1.551,100.00
50000000,16,4.897426,2.440957,5.891,1.786,1.480,100.00
50000000,16,4.670155,2.415551,5.649,1.779,1.468,100.00
50000000,16,4.706517,2.430543,5.690,1.785,1.478,100.00
50000000,16,4.867566,2.489060,5.839,1.763,1.547,100.00
50000000,16,4.857646,2.442552,5.847,1.752,1.483,100.00
50000000,16,4.842250,2.361152,5.813,1.785,1.421,100.00
50000000,16,4.863969,2.394621,5.865,1.781,1.423,100.00
